Unnamed: 0,施設分類,管理事務所名,管理先電話番号,緯度,経度,施設名,施設名カナ,路線種別,路線名,所在地,橋梁の種類,架設年（西暦）,橋長（m）,幅員（m）,離島架橋,長大橋,特殊橋,重要物流道路,緊急輸送道路,跨線橋,跨道橋,その他,最新点検年度,健全度Ⅰ,健全度Ⅱ,健全度Ⅲ,健全度Ⅳ,2023年点検,2024年点検,2025年点検,2026年点検,2027年点検,最新補修年度,2023年補修,2024年補修,2025年補修,2026年補修,2027年補修,対策内容,橋梁管理カルテ,橋梁管理カルテURL,geometry,bridge_id,node_type,dist_to_river,dist_to_coast,betweenness,num_buildings,num_public_facilities,num_hospitals,num_schools,num_bus_stops,num_street_connections,importance_score_base,public_access_score,traffic_proxy_score,importance_score,importance_rank,importance_category,narrative
83-01-001928,橋梁,防府土木建築事務所,0835-22-3485,34.11407,131.50875,宮の馬場B橋,ﾐﾔﾉﾊﾞﾊﾞBﾊｼ,主要地方道,山口防府線,山口市上小鯖,PCボックス,不明,2.86,15.91,,,,,,,,○,2021,○,,,,,,,○,,,,,,,,,83-01-001928,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001928_橋梁管理カルテ【宮の馬場B橋】.pdf,POINT (14639487.084859917 4044129.143805559),BR_0278,bridge,204.01987545843926,10918.042601130346,0.005727513349503371,0,0,0,0,0,2,2.255192145609939,0.0,100.0,21.353115287365963,214,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク214位、スコア21.4）。 ネットワーク上で一定の交通経路が通過しています。
83-01-001929,橋梁,防府土木建築事務所,0835-22-3485,34.12299,131.38448,釜ヶ淵橋,ｶﾏｶﾞﾌﾞﾁﾊﾞｼ,主要地方道,小郡三隅線,山口市小郡真名,PCT桁橋,1976,20.7,8.8,,,,,○,,,,2019,,○,,,○,,,,,,,,,,,,,,POINT (14625653.411739035 4045328.5580791184),BR_0279,bridge,14.14710939677269,9708.149889042405,0.0001087327424813937,0,0,0,0,0,2,0.04281320912781975,0.0,100.0,20.025687925476692,618,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク618位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001930,橋梁,防府土木建築事務所,0835-22-3485,34.125,131.38431,山田橋,ﾔﾏﾀﾞﾊｼ,主要地方道,小郡三隅線,山口市小郡上郷,PC床版橋,1965,7.2,13.8,,,,,○,,,,2019,,○,,,○,,,,,,,,,,,,,,POINT (14625634.4874256 4045598.8471489134),BR_0280,bridge,25.14934730005003,9978.91129101042,0.0006069297525615368,0,0,0,0,0,2,0.23897686960999306,0.0,100.0,20.143386121765996,455,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク455位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001931,橋梁,防府土木建築事務所,0835-22-3485,34.12919,131.38409,新中畑橋,ｼﾝﾅｶﾊﾀﾊﾞｼ,主要地方道,小郡三隅線,山口市小郡上郷,PCT桁橋,1983,21.4,11.5,,,,,○,,,,2019,,○,,,○,,,,,,,,,,,,,,POINT (14625609.997137625 4046162.306218345),BR_0281,bridge,12.565586152736907,10541.831772450612,2.7667364499082367e-05,0,0,0,0,0,2,0.010893946342956682,0.0,100.0,20.006536367805776,667,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク667位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001932,橋梁,防府土木建築事務所,0835-22-3485,34.13615,131.38257,長谷橋,ﾅｶﾞﾀﾆﾊｼ,主要地方道,小郡三隅線,山口市小郡上郷,PC床版橋,1984,13.5,9.3,,,,,○,,,,2019,,○,,,○,,,,,,,,,,,,,,POINT (14625440.791511618 4047098.3285999815),BR_0282,bridge,2.2120642613933543,11490.542611260797,0.0,0,0,0,0,0,2,0.0,0.0,100.0,20.0,697,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク697位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001933,橋梁,防府土木建築事務所,0835-22-3485,34.13905,131.38095,稲光橋,ｲﾈﾐﾂﾊｼ,主要地方道,小郡三隅線,山口市小郡上郷,RCT桁橋,1953,8.5,9.9,,,,,○,,,,2019,,○,,,○,,,,,,,,,,,,,,POINT (14625260.453936536 4047488.3606766136),BR_0283,bridge,5.386103742786642,11898.748071779779,1.4525366362018242e-06,0,0,0,0,0,2,0.0005719321830052258,0.0,100.0,20.000343159309804,692,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク692位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001934,橋梁,防府土木建築事務所,0835-22-3485,34.13907,131.38088,稲光橋側道橋,ｲﾈﾐﾂﾊｼｿｸﾄﾞｳｷｮｳ,主要地方道,小郡三隅線,山口市小郡上郷,鋼Ｉ桁橋,1953,8.5,3.4,,,,,○,,,,2019,,○,,,○,,,,,2022.0,○,,,,,"塗装塗替工
伸縮装置取換",,,POINT (14625252.661572179 4047491.050599477),BR_0284,bridge,2.9117799847285046,11902.362025612381,0.0052356567771209344,0,0,0,0,0,2,2.061525014498027,0.0,100.0,21.236915008698816,234,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク234位、スコア21.2）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001935,橋梁,防府土木建築事務所,0835-22-3485,34.1406,131.38018,新今山橋,ｼﾝｲﾏﾔﾏﾊｼ,主要地方道,小郡三隅線,山口市小郡上郷,PC床版橋,1969,11.0,8.8,,,,,○,,,,2019,,○,,,○,,,,,,,,,,,,,,POINT (14625174.737928623 4047696.8315859414),BR_0285,bridge,3.8949112068440663,12116.195742166152,1.8836863996458576e-05,0,0,0,0,0,2,0.0074169618018296735,0.0,100.0,20.004450177081097,675,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク675位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001936,橋梁,防府土木建築事務所,0835-22-3485,34.14201,131.37781,長峠橋,ﾅｶﾞﾀｵﾊｼ,主要地方道,小郡三隅線,山口市小郡上郷,RCT桁橋,1974,9.0,11.0,,,,,○,,,,2019,,○,,,○,,,,,,,,,,,,,,POINT (14624910.910735445 4047886.476186438),BR_0286,bridge,0.3041129868710544,12339.797399708983,0.0,0,0,0,0,0,2,0.0,0.0,100.0,20.0,697,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク697位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001937,橋梁,防府土木建築事務所,0835-22-3485,34.14728,131.37895,藪台橋,ﾔﾌﾞﾀﾞｲﾊｼ,主要地方道,小郡三隅線,山口市小郡上郷,混合橋（RCT＋PCT）,1974,9.6,15.0,,,,,○,,,,2019,,○,,,○,,,,,,,,,,,,,,POINT (14625037.81495495 4048595.317714935),BR_0287,bridge,14.525118136828752,13024.787129032566,0.0001838496370964023,0,0,0,0,0,2,0.07239027344894713,0.0,100.0,20.043434164069367,585,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク585位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001938,橋梁,防府土木建築事務所,0835-22-3485,34.16643,131.47565,平川大橋,ﾋﾗｶﾜｵｵﾊｼ,主要地方道,山口小郡秋穂線,山口市宮島町,PCT桁橋,1974,110.3,16.8,,,,,,,,○,2020,,,○,,,,○,,,2021.0,,,○,,,"断面修復工
伸縮装置取換",83-01-001938,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001938_橋梁管理カルテ【平川大橋】.pdf,POINT (14635802.40971466 4051171.4615105838),BR_0288,bridge,50.841634635425834,17293.731742764692,0.0022221043797438,0,0,0,0,0,2,0.8749473005345658,0.0,100.0,20.52496838032074,304,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク304位、スコア20.5）。 ネットワーク上で一定の交通経路が通過しています。 河川に近接しており、洪水リスクに留意が必要です。
83-01-001939,橋梁,防府土木建築事務所,0835-22-3485,34.16493,131.47394,上平井B橋,ｶﾐﾋﾗｲBﾊｼ,主要地方道,山口小郡秋穂線,山口市平井,RCボックス,不明,3.6,18.58,,,,,,,,○,2021,,,○,,,,,○,,,,,,○,,断面修復工,83-01-001939,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001939_橋梁管理カルテ【上平井B橋】 .pdf,POINT (14635612.053385401 4050969.6536995643),BR_0289,bridge,38.83335565354357,17092.09657957749,0.006707629736883364,0,0,0,0,0,2,2.6411101948091797,0.0,100.0,21.584666116885508,181,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク181位、スコア21.6）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001940,橋梁,防府土木建築事務所,0835-22-3485,34.16464,131.47363,上平井1号橋,ｶﾐﾋﾗｲ1ｺﾞｳｷｮｳ,主要地方道,山口小郡秋穂線,山口市平井,RC床版橋,1974,3.3,17.6,,,,,,,,○,2019,○,,,,○,,,,,,,,,,,,,,POINT (14635577.544343257 4050930.6379364165),BR_0290,bridge,27.10853504488111,17053.3401275332,0.025381071833700693,0,0,0,0,0,2,9.993725086906457,0.0,100.0,25.996235052143874,74,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク74位、スコア26.0）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001941,橋梁,防府土木建築事務所,0835-22-3485,34.16422,131.47317,上平井2号橋,ｶﾐﾋﾗｲ2ｺﾞｳｷｮｳ,主要地方道,山口小郡秋穂線,山口市平井,RC床版橋,1974,3.1,17.6,,,,,,,,○,2019,○,,,,○,,,,,,,,,,,,,,POINT (14635526.33737749 4050874.1325860214),BR_0291,bridge,27.646704487077578,16997.35078250266,0.037374828231778734,0,0,0,0,0,2,14.716232670000938,0.0,100.0,28.829739602000565,48,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク48位、スコア28.8）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001942,橋梁,防府土木建築事務所,0835-22-3485,34.15415,131.46338,古曽B橋,ﾌﾙｿBﾊｼ,主要地方道,山口小郡秋穂線,山口市吉田,ボックスカルバート,1994,4.0,27.1,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14634436.519562624 4049519.4336993494),BR_0292,bridge,510.65868239865915,15694.297536946173,0.02395232913096808,0,0,0,0,0,2,9.431161697756172,0.0,100.0,25.658697018653704,79,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク79位、スコア25.7）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-001943,橋梁,防府土木建築事務所,0835-22-3485,34.14271,131.45546,岸の下橋,ｷｼﾉｼﾀﾊｼ,主要地方道,山口小郡秋穂線,山口市平井,RCT桁橋,1933,7.8,15.6,,,,,,,,○,2019,,○,,,○,,,,,,,,,,,,,,POINT (14633554.86919554 4047980.6271636914),BR_0293,bridge,26.424256938131787,14052.526056881776,0.0672804364065627,0,0,0,0,0,2,26.491481115525577,0.0,100.0,35.89488866931535,21,low,【低重要度】比較的重要度が低い橋梁です（ランク21位、スコア35.9）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001944,橋梁,防府土木建築事務所,0835-22-3485,34.14088,131.44995,福良B橋,ﾌｸﾗBﾊｼ,主要地方道,山口小郡秋穂線,山口市吉田,RCボックス,不明,3.6,30.95,,,,,,,,○,2021,○,,,,,,,○,,,,,,,,,83-01-001944,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001944_橋梁管理カルテ【福良B橋】.pdf,POINT (14632941.49880127 4047734.4912547832),BR_0294,bridge,31.791228487128254,13563.958963982632,0.02246617664689987,0,0,0,0,0,2,8.845993369944255,0.0,100.0,25.307596021966553,82,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク82位、スコア25.3）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001945,橋梁,防府土木建築事務所,0835-22-3485,34.13381,131.43139,平野B橋,ﾋﾗﾉBﾊｼ,主要地方道,山口小郡秋穂線,山口市黒川,RCボックス,不明,3.62,13.05,,,,,,,,○,2020,,○,,,,,○,,,,,,,,,,,,POINT (14630875.409052147 4046783.6228190265),BR_0295,bridge,45.48970772114649,11860.330674451081,0.0005531167286108216,0,0,0,0,0,2,0.21778814397294233,0.0,100.0,20.130672886383767,470,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク470位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001946,橋梁,防府土木建築事務所,0835-22-3485,34.13232,131.42574,岩屋橋,ｲﾜﾔﾊﾞｼ,主要地方道,山口小郡秋穂線,山口市小郡上郷,PCT桁橋,1973,80.0,12.8,,,,,,,,○,2020,,○,,,,,○,,,2017.0,,,,,,,,,POINT (14630246.453929165 4046583.237780961),BR_0296,bridge,20.58892505889628,11464.94227052976,0.0022319262941409746,0,0,0,0,0,2,0.8788146514863155,0.0,100.0,20.527288790891788,302,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク302位、スコア20.5）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001947,橋梁,防府土木建築事務所,0835-22-3485,34.11118,131.40656,下八方原B橋,ｼﾓﾊｯﾎﾟｳﾊﾞﾗBﾊｼ,主要地方道,山口小郡秋穂線,山口市小郡下郷,RCボックス,不明,4.5,17.1,,,,,,,,○,2021,○,,,,,,,○,,,,,,,,,83-01-001947,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001947_橋梁管理カルテ【下八方原B橋】.pdf,POINT (14628111.346095752 4043740.571469313),BR_0297,bridge,132.81875035004572,8184.996942430755,0.06626421410851141,0,0,0,0,0,2,26.09134646634878,0.0,100.0,35.65480787980927,22,low,【低重要度】比較的重要度が低い橋梁です（ランク22位、スコア35.7）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-001948,橋梁,防府土木建築事務所,0835-22-3485,34.09478,131.40803,後免橋,ｺｳﾒﾝﾊﾞｼ,主要地方道,山口小郡秋穂線,山口市名田島,RC床版橋,1933,4.7,9.1,,,,,,,,○,2019,,○,,,○,,,,,,,,,,,,,,POINT (14628274.985747216 4041535.7756623295),BR_0298,bridge,181.81122047129858,6064.7805764395,0.0007264066549234075,0,0,0,0,0,2,0.2860205612343276,0.0,100.0,20.171612336740598,424,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク424位、スコア20.2）。
83-01-001949,橋梁,防府土木建築事務所,0835-22-3485,34.08607,131.41279,渚橋,ﾅｷﾞｻﾊｼ,主要地方道,山口小郡秋穂線,山口市名田島,RC床版橋,1933,4.4,8.4,,,,,,,,○,2019,,○,,,○,,,,,,,,,,,,,,POINT (14628804.866523394 4040364.987681181),BR_0299,bridge,858.2855857248544,5131.034607415978,0.000952633471977571,0,0,0,0,0,2,0.3750967291652368,0.0,100.0,20.225058037499142,389,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク389位、スコア20.2）。
83-01-001950,橋梁,防府土木建築事務所,0835-22-3485,34.08041,131.41604,土手橋,ﾄﾞﾃﾊｼ,主要地方道,山口小郡秋穂線,山口市名田島,RC床版橋,1950,2.0,9.95,,,,,,,,○,2019,,○,,,○,,,,,,,,,,,,,,POINT (14629166.654868472 4039604.241683236),BR_0300,bridge,924.5659226786473,4600.125439027046,0.005677942654775848,0,0,0,0,0,2,2.235673825078808,0.0,100.0,21.341404295047283,216,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク216位、スコア21.3）。 ネットワーク上で一定の交通経路が通過しています。
83-01-001951,橋梁,防府土木建築事務所,0835-22-3485,34.07901,131.41847,東雲橋,ﾄｳｳﾝﾊﾞｼ,主要地方道,山口小郡秋穂線,山口市名田島,RCT桁橋,1933,7.1,9.8,,,,,,,,○,2019,,○,,,○,,,,,2017.0,,,,,,,,,POINT (14629437.1612311 4039416.079138745),BR_0301,bridge,596.4267520410606,4554.349710775186,0.005453998395292859,0,0,0,0,0,2,2.1474964077211935,0.0,100.0,21.288497844632715,226,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク226位、スコア21.3）。 ネットワーク上で一定の交通経路が通過しています。
